;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
28;20:36;1,86;2,35;2,21;0,44;1,96;0,74;4,31;0,25;0,29;2,45;3,92;7,21;4,31;5,64;1,86;2,75;0,10;0,44;0,39
28;20:42;1,81;2,35;2,7;0,44;1,86;0,98;4,22;0,25;0,29;2,3;3,92;7,06;4,26;5,64;1,81;2,79;0,10;0,44;0,39
28;20:48;1,81;2,3;2,94;0,44;1,86;1,08;4,22;0,25;0,29;2,5;3,82;6,91;4,26;5,64;1,72;2,89;0,10;0,49;0,44
28;20:54;1,86;2,21;2,75;0,49;1,86;0,98;4,26;0,29;0,29;2,55;3,82;7,01;4,22;5,59;1,72;2,84;0,10;0,49;0,44
28;21:00;1,76;2,35;2,4;0,44;1,81;0,93;4,31;0,29;0,29;2,7;3,87;6,91;4,17;5,59;1,67;2,94;0,15;0,44;0,39
28;21:06;1,81;2,25;2,3;0,49;1,86;0,69;4,26;0,29;0,29;2,65;3,87;7,01;4,17;5,49;1,67;2,89;0,10;0,39;0,39
28;21:12;1,91;2,3;2,25;0,49;1,91;0,64;4,17;0,29;0,29;2,5;3,97;7,11;4,17;5,39;1,62;2,84;0,10;0,39;0,39
28;21:18;1,86;2,3;2,75;0,44;1,81;0,59;4,26;0,25;0,29;2,3;3,82;7,01;4,17;5,44;1,57;2,89;0,10;0,39;0,49
28;21:24;1,81;2,4;2,7;0,44;1,86;0,59;4,31;0,25;0,29;2,4;3,77;6,96;4,17;5,44;1,62;2,79;0,10;0,39;0,44
28;21:30;1,86;2,35;2,35;0,49;1,86;0,69;4,41;0,25;0,29;2,45;3,77;7,11;4,31;5,44;1,67;2,84;0,15;0,34;0,39
28;21:36;1,76;2,4;2,7;0,44;1,86;0,64;4,46;0,25;0,29;2,6;3,73;6,96;4,17;5,49;1,62;2,94;0,10;0,39;0,34
28;21:42;1,76;2,4;2,65;0,49;1,81;0,64;4,46;0,25;0,29;2,7;3,68;7,25;4,22;5,44;1,52;2,99;0,10;0,44;0,39
28;21:48;1,76;2,4;2,5;0,49;1,86;0,69;4,41;0,25;0,29;2,75;3,63;7,21;4,22;5,39;1,57;2,89;0,10;0,39;0,34
28;21:54;1,76;2,4;2,4;0,54;1,86;0,69;4,41;0,25;0,29;2,6;3,58;7,16;4,17;5,44;1,52;2,94;0,10;0,39;0,39
28;22:00;1,81;2,35;2,4;0,49;1,91;0,59;4,51;0,29;0,29;2,5;3,68;6,96;4,26;5,39;1,62;3,04;0,10;0,34;0,34
28;22:06;1,81;2,35;2,35;0,49;1,91;0,69;4,46;0,25;0,29;2,4;3,73;7,01;4,17;5,39;1,57;2,99;0,15;0,34;0,39
28;22:12;1,81;2,4;2,65;0,44;1,86;0,64;4,56;0,25;0,29;2,4;3,68;6,81;4,12;5,44;1,62;3,09;0,10;0,34;0,39
28;22:18;1,81;2,4;2,75;0,49;1,81;0,69;4,61;0,25;0,29;2,5;3,77;6,91;4,12;5,49;1,62;2,99;0,10;0,34;0,44
28;22:24;1,76;2,45;2,75;0,44;1,96;0,39;4,61;0,25;0,29;2,6;3,73;6,91;4,22;5,39;1,67;3,09;0,10;0,34;0,44
28;22:30;1,76;2,4;2,55;0,49;1,96;0,49;4,61;0,29;0,29;2,65;3,68;7,01;4,17;5,39;1,67;3,14;0,10;0,39;0,39
28;22:36;1,72;2,35;2,4;0,44;1,96;0,69;4,61;0,29;0,29;2,7;3,68;7,01;4,22;5,39;1,67;3,28;0,10;0,39;0,44
28;22:42;1,72;2,4;2,35;0,44;1,91;0,78;4,66;0,29;0,29;2,7;3,68;6,91;4,17;5,39;1,67;3,38;0,10;0,39;0,49
28;22:48;1,72;2,4;2,75;0,49;1,91;0,88;4,66;0,25;0,29;2,75;3,63;6,91;4,17;5,34;1,62;3,33;0,10;0,39;0,44
28;22:54;1,81;2,45;2,79;0,49;1,96;1,03;4,66;0,25;0,29;2,6;3,53;7,01;4,07;5,29;1,67;3,33;0,10;0,39;0,54
28;23:00;1,81;2,5;2,84;0,49;1,96;1,13;4,66;0,29;0,29;2,4;3,48;7,01;4,12;5,39;1,67;3,33;0,10;0,34;0,54
28;23:06;1,81;2,45;2,79;0,54;2,11;1,13;4,56;0,29;0,29;2,3;3,58;7,06;4,12;5,39;1,72;3,28;0,10;0,49;0,64
28;23:12;1,81;2,45;2,6;0,49;1,96;0,83;4,61;0,25;0,29;2,45;3,58;7,16;4,07;5,39;1,72;3,38;0,10;0,44;0,69
28;23:18;1,52;2,45;2,6;0,44;2,06;0,88;4,61;0,25;0,29;2,6;3,63;7,16;4,17;5,34;1,76;3,33;0,10;0,34;0,74
28;23:24;1,08;2,45;2,65;0,49;2,01;0,98;4,61;0,25;0,29;2,65;3,53;7,21;4,17;5,34;1,76;3,38;0,10;0,25;0,83
28;23:30;1,23;2,5;2,6;0,44;2,16;1,08;4,71;0,39;0,29;2,7;3,63;7,25;4,17;5,44;1,86;3,38;0,10;0,25;0,74
28;23:36;1,52;2,4;2,5;0,49;2,16;0,88;4,71;0,34;0,29;2,55;3,53;7,16;4,22;5,49;1,81;3,43;0,10;0,25;0,93
28;23:42;1,72;2,35;2,3;0,49;2,3;0,78;4,71;0,29;0,29;2,45;3,68;7,11;4,17;5,29;1,81;3,43;0,10;0,34;1,08
28;23:48;1,76;2,5;2,75;0,49;2,35;0,74;4,71;0,29;0,29;2,4;3,73;7,16;4,17;5,34;1,86;3,48;0,10;0,34;1,08
28;23:54;1,72;2,5;2,84;0,49;2,45;0,69;4,75;0,29;0,29;2,5;3,68;7,25;4,17;5,54;1,91;3,53;0,10;0,49;0,98
29;00:00;1,81;;2,84;0,49;2,45;0,78;4,75;0,34;0,29;2,55;3,68;7,3;4,17;;1,81;3,58;0,10;0,54;1,03
29;00:06;1,72;;2,65;0,49;2,5;0,59;4,71;0,29;0,29;2,65;3,68;7,35;4,17;;1,86;3,58;0,10;0,44;0,93
29;00:12;1,72;;2,65;0,49;2,6;0,54;4,75;0,54;0,29;2,75;3,73;7,3;4,17;;1,96;3,63;0,10;0,49;1,08
29;00:18;1,81;;2,75;0,44;2,6;0,59;4,75;0,34;0,29;2,5;3,68;7,25;4,12;;1,96;3,68;0,10;0,44;0,93
29;00:24;1,72;;2,55;0,49;2,79;0,59;4,85;0,29;0,29;2,35;3,68;7,25;4,17;;1,96;3,73;0,10;0,34;0,83
29;00:30;1,76;;2,75;0,44;2,6;0,54;4,85;0,34;0,29;2,45;3,73;7,35;4,17;;1,91;3,77;0,10;0,39;0,98
29;00:36;1,67;;2,55;0,49;2,45;0,59;4,85;0,54;0,29;2,55;3,77;7,4;4,26;;1,96;3,77;0,10;0,34;0,93
29;00:42;1,72;;2,6;0,44;2,35;0,49;4,9;0,39;0,29;2,75;3,77;7,25;4,22;;2,01;3,58;0,10;0,34;0,88
29;00:48;1,72;;2,75;0,44;2,5;0,54;4,85;0,44;0,29;2,7;3,73;7,4;4,22;;2,01;3,63;0,10;0,25;0,98
29;00:54;1,67;;2,7;0,44;2,6;0,54;4,9;0,49;0,29;2,5;3,77;7,45;4,22;;1,91;3,73;0,10;0,2;1,13
29;01:00;1,81;;2,65;0,44;2,79;0,49;5;0,29;0,29;2,35;3,87;7,45;4,22;;2,01;3,82;0,10;0,25;1,03
29;01:06;1,76;;2,65;0,44;2,79;0,49;4,95;0,34;0,29;2,35;3,87;7,55;4,22;;2,11;3,82;0,10;0,2;0,98
29;01:12;1,76;;2,89;0,39;2,55;0,39;5;0,34;0,29;2,5;3,92;7,6;4,26;;2,16;3,82;0,10;0,25;1,08
29;01:18;1,72;;2,84;0,34;2,45;0,39;5;0,49;0,29;2,6;3,97;7,5;4,22;;2,25;3,87;0,10;0,25;1,18
29;01:24;1,72;;2,75;0,39;2,25;2,45;5,1;0,34;0,29;2,79;3,87;7,5;4,31;;2,25;3,82;0,10;0,25;1,18
29;01:30;1,67;;2,7;0,34;2,35;3,24;5,1;0,39;0,29;2,6;3,92;7,45;4,26;;2,3;3,87;0,10;0,2;1,23
29;01:36;1,67;;2,94;0,44;2,4;2,79;5,1;0,34;0,29;2,35;3,92;7,55;4,36;;2,35;3,87;0,10;0,25;1,52
29;01:42;1,72;;2,84;0,39;2,5;0,88;5,1;0,34;0,29;2,4;3,87;7,6;4,26;;2,4;3,87;0,10;0,25;1,42
29;01:48;1,72;;2,89;0,44;2,7;0,78;5,15;0,44;0,29;2,6;3,92;7,65;4,41;;2,45;4,02;0,10;0,2;1,62
29;01:54;1,76;;2,99;0,39;2,79;0,78;5,15;0,49;0,29;2,75;3,97;7,6;4,41;;2,5;3,92;0,10;0,2;1,57
29;02:00;1,72;;2,99;0,39;2,75;1,81;5,1;0,34;0,29;2,65;4,07;7,65;4,41;;2,55;3,97;0,10;0,2;1,42
29;02:06;1,76;;3,04;0,39;2,7;3,28;5,15;0,54;0,29;2,5;3,97;7,65;4,36;;2,75;4,02;0,10;0,25;1,67
29;02:12;1,67;;2,99;0,39;2,65;2,94;5,1;0,44;0,29;2,4;4,07;7,75;4,41;;2,89;4,02;0,10;0,15;1,52
29;02:18;1,67;;2,75;0,44;2,45;2,55;5,15;0,34;0,29;2,3;4,07;7,79;4,36;;2,89;4,12;0,10;0,2;1,57
29;02:24;1,72;;2,75;0,39;2,3;2,21;5,15;0,54;0,29;2,5;4,02;7,84;4,41;;2,99;4,17;0,10;0,25;1,23
29;02:30;1,72;;2,4;0,39;2,45;2,3;5,15;0,44;0,29;2,7;4,07;7,89;4,41;;3,04;4,07;0,10;0,34;1,32
29;02:36;1,72;;3,28;0,39;2,75;2,7;5,2;0,44;0,29;2,79;4,22;7,94;4,46;;3,24;4,07;0,10;0,34;1,37
29;02:42;1,67;;3,38;0,39;2,84;2,84;5,2;0,49;0,29;2,55;4,12;7,99;4,46;;3,38;4,17;0,10;0,93;1,42
29;02:48;1,67;;3,63;0,39;2,79;2,6;5,2;0,88;0,29;2,45;4,17;7,99;4,46;;3,58;4,22;0,10;2,3;1,57
29;02:54;1,67;;3,63;0,44;2,7;2,21;5,2;0,64;0,29;2,35;4,22;8,09;4,46;;3,68;4,26;0,10;2,5;1,42
29;03:00;1,72;;3,63;0,39;2,55;2,45;5,2;0,44;0,29;2,35;4,26;8,09;4,46;;3,77;4,26;0,10;2,6;1,32
29;03:06;1,67;;3,63;0,34;2,4;1,86;5,2;0,34;0,29;2,55;4,12;8,14;4,51;;3,87;4,26;0,10;2,65;1,37
29;03:12;1,67;;3,77;0,34;2,3;2,5;5,25;0,54;0,29;2,79;4,36;8,19;4,56;;3,97;4,26;0,10;2,7;1,72
29;03:18;1,67;;3,82;0,34;2,45;2,89;5,25;0,54;0,29;2,7;4,36;8,24;4,56;;4,12;4,26;0,10;2,75;1,42
29;03:24;1,72;;3,87;0,34;2,75;2,6;5,29;0,39;0,29;2,6;4,36;8,28;4,56;;4,17;4,31;0,10;2,75;1,37
29;03:30;1,67;;3,97;0,34;2,79;2,35;5,29;0,49;0,29;2,45;4,41;8,43;4,56;;4,26;4,31;0,10;2,79;1,37
29;03:36;1,67;;3,97;0,34;2,7;2,21;5,29;0,78;0,29;2,35;4,46;8,33;4,61;;4,36;4,31;0,10;2,79;1,37
29;03:42;1,72;;4,02;0,34;2,6;2,4;5,34;0,54;0,29;2,3;4,51;8,28;4,66;;4,51;4,36;0,10;2,84;1,47
29;03:48;1,76;;3,87;0,34;2,55;2,5;5,29;0,74;0,29;2,6;4,66;8,28;4,71;;4,51;4,36;0,15;2,84;1,67
29;03:54;1,76;;4,12;0,39;2,45;2,5;5,25;0,74;0,29;2,79;4,66;8,38;4,66;;4,61;4,41;0,15;2,89;1,72
29;04:00;1,67;;4,41;0,44;2,4;2,4;5,2;1,03;0,29;2,75;4,66;8,38;4,61;;4,66;4,41;0,15;2,94;1,52
29;04:06;1,62;;4,71;0,34;2,75;3,24;5,25;0,59;0,29;2,65;4,56;8,43;4,56;;4,8;4,41;0,15;2,94;1,57
29;04:12;1,62;;4,9;0,34;2,89;2,79;5,25;0,78;0,29;2,5;4,85;8,43;4,56;;4,95;4,46;0,15;2,99;1,72
29;04:18;1,67;;5,05;0,34;2,79;2,4;5,25;0,74;0,29;2,45;4,8;8,48;4,56;;4,9;4,51;0,15;2,99;1,67
29;04:24;1,67;;5,34;0,39;2,75;2,21;5,29;1,23;0,29;2,35;4,95;8,48;4,75;;4,95;4,56;0,20;2,99;1,62
29;04:30;1,62;;5,25;0,34;2,6;2,4;5,34;0,64;0,29;2,35;5,05;8,53;4,95;;5,05;4,56;0,20;3,14;1,52
29;04:36;1,62;;2,94;0,39;2,55;2,7;5,34;0,64;0,29;2,65;5,25;8,53;4,71;;5,15;4,61;0,20;3,19;1,67
29;04:42;1,72;;2,4;0,39;2,55;2,75;5,39;0,74;0,29;2,89;5,34;8,63;4,71;;5,2;4,66;0,20;3,14;1,57
29;04:48;1,67;;5,29;0,34;2,5;2,4;5,34;0,93;0,29;2,94;5,39;8,68;4,75;;5,2;4,66;0,20;3,24;1,81
29;04:54;1,62;;5,34;0,39;2,45;2,3;5,39;0,44;0,29;2,89;5,64;8,68;4,85;;5,2;4,71;0,15;3,24;1,81
29;05:00;1,57;;5,39;0,39;2,4;2,35;5,34;0,49;0,29;2,89;5,78;8,77;4,9;;5,2;4,66;0,15;3,28;1,96
29;05:06;1,57;;5,83;0,34;2,4;2,65;5,39;0,39;0,29;2,79;5,74;8,82;4,95;;5,29;4,71;0,20;3,33;1,81
29;05:12;1,62;;6,32;0,34;2,35;2,75;5,44;0,34;0,29;2,84;5,39;8,82;4,95;;5,39;4,71;0,20;3,33;1,62
29;05:18;1,67;;5,93;0,39;2,55;2,45;5,39;0,34;0,29;2,89;4,46;8,73;5,05;;5,39;4,75;0,20;3,33;1,52
29;05:24;1,72;;5,54;0,39;2,79;2,25;5,39;0,34;0,29;2,94;3,87;8,82;5,1;;5,44;4,8;0,15;3,38;1,57
29;05:30;1,67;;5,69;0,34;2,89;2,4;5,39;0,49;0,29;3,04;3,38;8,87;5,2;;5,49;4,75;0,20;3,48;1,81
29;05:36;1,67;;5,78;0,39;2,79;2,65;5,34;0,34;0,29;2,99;3,24;8,87;5,29;;5,49;4,8;0,15;3,43;1,81
29;05:42;1,67;;5,64;0,39;2,75;2,84;5,49;0,39;0,29;3,04;2,89;8,97;5,34;;5,54;4,85;0,20;3,48;1,62
29;05:48;1,67;;5,98;0,34;2,7;2,65;5,39;0,34;0,29;3,04;2,4;8,97;5,34;;5,59;4,71;0,15;3,48;1,62
29;05:54;1,67;;6,18;0,34;2,6;2,35;5,44;0,34;0,29;3,04;2,06;9,02;5,44;;5,59;4,85;0,15;3,63;1,67
29;06:00;1,62;;6,08;0,39;2,6;2,35;5,49;0,29;0,29;3,19;1,76;9,07;5,54;;5,64;4,9;0,15;3,63;1,81
29;06:06;1,62;;6,13;0,34;2,55;2,6;5,44;0,25;0,29;3,24;1,52;9,85;5,54;;5,64;5;0,15;3,63;1,72
29;06:12;1,72;;6,08;0,39;2,5;2,84;5,44;0,29;0,29;3,28;1,27;9,61;5,69;;5,69;4,95;0,15;3,68;1,96
29;06:18;1,67;;6,23;0,39;2,6;2,7;5,54;0,29;0,29;3,43;1,13;9,51;5,78;;5,78;5,05;0,15;3,63;1,96
29;06:24;1,67;;6,27;0,39;2,5;2,4;5,49;0,25;0,29;3,53;0,98;9,26;5,83;;5,83;5;0,15;3,63;1,86
29;06:30;1,57;;6,42;0,39;2,5;2,35;5,44;0,29;0,29;3,63;0,88;9,51;5,88;;5,83;5,05;0,10;3,73;1,96
29;06:36;1,57;;6,37;0,39;2,45;2,55;5,49;0,34;0,29;3,68;0,83;9,26;5,93;;5,83;5,05;0,15;3,82;2,16
29;06:42;1,62;;6,57;0,39;2,5;2,84;5,49;0,29;0,29;3,73;0,78;9,22;6,03;;5,88;5,05;0,15;3,87;2,3
29;06:48;1,57;;6,52;0,39;2,5;2,75;5,49;0,29;0,29;3,77;0,74;9,26;6,08;;5,88;5;0,10;3,87;2,35
29;06:54;1,62;;6,52;0,39;2,45;2,5;5,49;0,25;0,29;3,82;0,69;9,22;6,13;;5,93;5,1;0,10;3,87;2,4
29;07:00;1,57;;6,67;0,39;2,5;2,25;5,44;0,34;0,29;3,87;0,69;9,31;6,13;;5,88;5,1;0,10;3,87;2,5
29;07:06;1,67;;6,67;0,39;2,45;2,4;5,44;0,29;0,29;3,87;0,64;9,31;6,13;;5,88;5,05;0,10;3,82;2,65
29;07:12;1,67;;6,42;0,39;2,4;2,79;5,49;0,29;0,29;3,92;0,64;9,36;6,18;;5,93;5,05;0,10;3,82;2,45
29;07:18;1,67;;6,57;0,39;2,45;2,79;5,44;0,25;0,29;3,97;0,59;9,36;6,23;;5,93;5,05;0,10;3,82;2,16
29;07:24;1,67;;6,42;0,39;2,45;2,6;5,54;0,25;0,29;3,92;0,59;9,36;6,27;;5,83;5,1;0,10;3,77;2,45
29;07:30;1,67;;6,37;0,34;2,4;2,4;5,59;0,29;0,29;3,92;0,54;9,41;6,32;;5,74;5,1;0,10;3,82;2,45
29;07:36;1,67;;6,37;0,39;2,4;2,25;5,59;0,25;0,29;3,97;0,49;9,46;6,32;;5,69;5,1;0,10;3,82;2,11
29;07:42;1,72;;6,23;0,34;2,7;2,6;5,59;0,25;0,29;3,97;0,49;9,46;6,32;;5,69;5,1;0,10;3,77;2,06
29;07:48;1,67;;6,42;0,34;2,75;2,89;5,64;0,54;0,29;3,97;0,49;9,41;6,37;;5,69;5,15;0,10;3,77;2,06
29;07:54;1,67;;6,52;0,39;2,79;2,75;5,59;5,1;0,29;3,92;0,44;9,46;6,37;;5,69;5,15;0,10;3,77;2,25
29;08:00;1,72;;6,47;0,39;2,84;2,5;5,59;4,95;0,29;3,92;0,44;9,46;6,42;;5,59;5,2;0,10;3,73;2,3
29;08:06;1,72;;6,52;0,34;2,79;2,25;5,59;4,66;1,03;3,87;0,44;9,46;6,47;;5,59;5,15;0,15;3,77;1,81
29;08:12;1,67;;6,03;0,88;2,7;2,5;5,54;4,26;4,51;3,87;0,44;9,51;6,52;;5,64;5,15;0,15;3,73;2,6
29;08:18;1,67;;6,03;1,13;2,7;2,84;5,54;4,07;4,26;3,92;0,44;9,51;6,57;;5,59;5,15;0,10;3,63;2,75
29;08:24;1,81;;5,83;0,98;2,65;2,79;5,44;3,87;3,68;3,92;0,44;9,46;6,52;;5,54;5,2;0,15;3,43;2,5
29;08:30;1,72;;5,64;0,74;2,45;2,6;5,49;3,68;3,24;3,92;0,44;9,51;6,52;;5,44;5,15;0,15;3,43;2,45
29;08:36;1,86;;5,39;0,88;2,3;2,35;5,49;3,53;2,94;3,92;0,44;9,56;6,52;;5,39;5,15;0,15;3,38;3,04
29;08:42;1,86;;5,29;0,83;2,5;2,4;5,44;3,33;2,6;3,92;0,44;9,51;6,52;;5,39;5,2;0,10;3,33;2,84
29;08:48;1,76;;5,25;1,13;2,55;2,7;5,39;3,14;2,35;3,97;0,44;9,56;6,42;;5,25;5,15;0,15;3,33;2,79
29;08:54;1,76;;4,75;1,13;2,65;2,84;5,34;2,94;2,3;3,92;0,44;9,61;6,42;;5,1;5,05;0,15;3,28;2,75
29;09:00;1,86;;4,75;1,03;2,75;2,6;5,34;2,84;2,6;3,87;0,44;9,66;6,42;;5,05;5,05;0,15;3,24;3,09
29;09:06;1,81;;4,71;0,93;2,55;2,3;5,29;2,6;2,84;3,87;0,44;9,66;6,37;;4,95;5;0,15;3,09;2,94
29;09:12;1,81;;4,66;1,03;2,4;2,35;5,2;2,4;2,7;3,87;0,49;9,61;6,37;;4,9;5;0,15;3,04;2,84
29;09:18;1,86;;4,31;1,23;2,3;2,75;5,25;2,3;2,55;3,87;0,54;9,61;6,37;;4,85;5;0,10;2,94;3,09
29;09:24;1,91;;3,82;1,42;2,06;2,84;5,15;2,75;2,25;3,87;0,59;9,66;6,32;;4,66;5;0,10;2,75;2,75
29;09:30;1,86;;3,77;1,08;2,16;2,65;5,05;2,99;2,3;3,87;0,64;9,66;6,27;;4,51;4,95;0,10;2,79;3,04
29;09:36;1,86;;3,77;1,08;2,35;2,3;5,05;2,99;2,55;3,82;0,74;9,71;6,18;;4,36;4,8;0,10;2,75;3,04
29;09:42;1,91;;3,77;1,13;2,5;2,35;5,05;2,79;2,84;3,73;0,83;9,66;6,03;;4,31;4,75;0,10;2,65;2,89
29;09:48;1,96;;3,58;1,52;2,65;2,6;4,95;2,55;2,65;3,68;0,88;9,66;5,98;;4,26;4,66;0,10;2,6;2,84
29;09:54;1,96;;2,79;1,32;2,6;2,79;4,85;2,45;2,35;3,58;0,93;9,66;5,98;;4,22;4,56;0,15;2,55;2,84
29;10:00;1,91;;2,84;1,18;2,55;2,65;4,66;2,35;2,25;3,43;0,93;9,56;5,88;;4,02;4,51;0,10;2,35;2,7
29;10:06;1,96;;2,5;0,93;2,55;2,35;4,71;2,3;2,55;3,33;0,98;9,56;5,83;;3,68;4,56;0,15;2,11;2,7
29;10:12;2,01;;2,7;1,32;2,75;2,25;4,75;2,55;2,84;3,28;0,93;9,51;5,74;;3,53;4,41;0,15;2,01;2,75
29;10:18;2,06;;2,4;1,23;2,99;2,6;4,85;2,89;2,65;3,19;0,93;9,41;5,69;;3,43;4,36;0,15;1,91;2,89
29;10:24;2,11;;2,4;1,23;2,99;2,75;4,8;2,7;2,21;3,09;0,93;9,41;5,64;;3,24;4,31;0,10;1,96;2,65
29;10:30;2,21;;2,35;1,23;2,6;2,6;4,66;1,76;2,25;3,04;0,93;9,36;5,64;;3,33;4,31;0,10;1,72;2,5
29;10:36;2,16;;2,3;1,13;2,45;2,3;4,61;1,32;2,5;2,94;0,93;9,31;5,59;;3,38;4,17;0,10;1,67;2,4
29;10:42;2,11;;2,3;1,23;2,5;2,25;4,56;1,67;2,75;2,7;0,93;9,36;5,49;;3,33;4,12;0,10;1,67;2,16
29;10:48;2,01;;2,5;1,03;2,3;2,4;4,46;1,72;2,5;2,45;0,93;9,31;5,39;;3,28;3,97;0,10;1,52;2,06
29;10:54;2,16;;3,38;1,13;2,25;2,65;4,46;2,01;2,16;2,3;0,93;9,22;5,34;;3,33;3,92;0,10;1,42;2,01
29;11:00;2,11;;3,24;1,13;2,35;2,84;4,46;2,89;2,16;2,55;1,47;9,07;5,39;;3,24;3,63;0,10;1,62;1,96
29;11:06;2,06;;3,04;1,18;2,4;2,55;4,41;3,38;2,35;2,84;1,23;8,92;5,54;;2,94;3,63;0,10;1,37;2,06
29;11:12;2,11;;2,79;0,93;2,4;2,3;4,41;2,99;2,55;2,75;1,03;8,82;5,59;;2,84;3,58;0,10;1,42;2,16
29;11:18;2,01;;2,5;0,83;2,4;2,25;4,31;2,75;2,65;2,55;1,03;8,58;5,59;;2,75;3,53;0,10;1,32;2,06
29;11:24;2,11;;2,21;0,69;2,3;2,45;4,26;2,3;2,79;2,3;0,98;8,48;5,59;;2,75;3,58;0,10;1,32;1,76
29;11:30;2,06;;2,5;0,54;2,35;2,7;4,22;2,3;2,5;2,55;0,93;8,33;5,54;;2,6;3,58;0,10;1,42;1,42
29;11:36;2,06;;2,94;0,59;2,21;2,75;4,12;2,55;2,16;2,84;0,93;8,28;5,44;;2,6;3,48;0,10;1,37;1,32
29;11:42;2,11;;3,04;0,54;2,01;2,6;4,07;2,7;2,21;2,7;0,88;8,28;5,44;;2,55;3,24;0,10;1,27;1,37
29;11:48;2,06;;2,84;0,49;2,11;2,25;4,07;2,79;2,35;2,5;0,83;8,33;5,49;;2,35;3,19;0,10;1,23;1,47
29;11:54;2,06;;2,75;0,39;2,11;2,16;4,02;2,6;2,45;2,3;0,78;8,14;5,44;;2,3;3,14;0,10;1,18;1,52
29;12:00;2,11;;2,55;0,39;2,16;2,3;4,12;2,3;2,5;2,55;0,74;8,14;5,39;;2,3;3,14;0,10;1,13;1,57
29;12:06;2,01;;2,21;0,39;2,11;2,55;4,07;2,35;2,55;2,65;0,69;7,94;5,39;;2,3;2,99;0,10;1,08;1,62
29;12:12;2,06;;2,65;0,44;2,06;2,75;3,97;2,6;2,6;2,75;0,64;7,99;5,34;;2,3;2,89;0,10;0,93;1,52
29;12:18;1,96;;2,45;0,39;1,96;2,75;3,87;2,79;2,6;2,5;0,64;7,94;5,34;;2,3;2,84;0,10;1,03;1,42
29;12:24;2,06;;2,79;0,39;1,91;2,3;3,97;2,6;2,65;2,25;0,59;7,6;5,34;;2,25;2,75;0,15;1,13;1,47
29;12:30;2,06;;3,28;0,39;1,86;2,16;3,82;2,3;2,65;2,45;0,59;7,45;5,29;;2,25;2,55;0,10;1,18;1,32
29;12:36;2,06;;3,09;0,39;1,96;2,25;3,73;2,3;2,7;2,65;0,54;7,16;5,2;;2,21;2,5;0,10;1,18;1,23
29;12:42;2,16;;3,09;0,39;1,91;2,45;3,73;2,6;2,7;2,79;0,54;6,96;5,2;;2,16;2,45;0,10;1,13;1,08
29;12:48;2,06;;2,7;0,39;1,91;2,45;3,63;2,75;2,45;2,65;0,54;7,01;5,15;;2,25;2,3;0,10;1,08;0,93
29;12:54;1,96;;2,25;0,39;1,81;2,55;3,53;2,6;2,21;2,45;0,54;7,06;5,2;;2,21;2,16;0,10;1,03;0,98
29;13:00;1,96;;2,35;0,44;1,81;2,55;3,63;2,35;2,21;2,25;0,49;7,01;5,2;;2,21;2,3;0,10;0,98;1,08
29;13:06;2,01;;2,94;0,39;1,81;2,65;3,53;2,35;2,35;2,4;0,44;7,01;5,2;;2,25;2,16;0,10;1,08;1,08
29;13:12;2,06;;2,75;0,39;1,76;2,7;3,53;2,35;2,45;2,65;0,44;7,01;5,25;;2,25;2,21;0,10;1,03;1,03
29;13:18;2,01;;2,6;0,39;1,81;2,7;3,58;2,6;2,5;2,79;0,44;7,01;5,25;;2,3;2,01;0,10;1,13;1,03
29;13:24;2,01;;2,35;0,39;1,76;2,7;3,48;2,65;2,5;2,6;0,44;7,01;5,2;;2,35;1,96;0,10;0,98;0,83
29;13:30;2,16;;2,4;0,39;1,81;2,6;3,53;2,75;2,55;2,3;0,44;7,01;5,15;;2,25;1,72;0,10;0,88;0,69
29;13:36;2,11;;2,6;0,39;1,72;2,5;3,58;2,5;2,55;2,4;0,54;6,86;5,15;;2,25;1,81;0,10;0,88;0,69
29;13:42;2,06;;2,75;0,39;1,81;2,45;3,48;2,35;2,55;2,6;0,49;6,91;5,1;;2,21;2,06;0,10;0,83;0,83
29;13:48;2,06;;3,19;0,34;1,72;2,35;3,48;2,11;2,45;2,79;0,44;7,11;5,05;;2,16;2,01;0,10;0,83;0,83
29;13:54;2,01;;2,94;0,39;1,72;2,35;3,43;2,3;2,55;2,55;0,44;6,91;5;;2,21;2,16;0,10;0,83;0,78
29;14:00;1,96;;2,65;0,34;1,72;2,45;3,48;2,45;2,6;2,3;0,59;6,91;5,05;;2,25;2,06;0,15;0,88;0,69
29;14:06;1,96;;2,7;0,34;1,72;2,5;3,48;2,7;2,6;2,5;0,44;6,86;5,05;;2,4;1,96;0,10;0,88;0,64
29;14:12;2,11;;2,6;0,34;1,72;2,45;3,53;2,35;2,5;2,7;0,39;6,72;5,15;;2,35;1,86;0,10;0,93;0,69
29;14:18;2,11;;2,3;0,34;1,67;2,6;3,43;1,67;2,55;2,75;0,44;6,57;5,05;;2,3;1,91;0,10;0,88;0,78
29;14:24;2,06;;2,4;0,39;1,62;2,75;3,19;1,27;2,55;2,45;0,54;6,47;5,05;;2,35;1,96;0,10;1,23;0,83
29;14:30;1,96;;2,79;0,39;1,67;2,5;3,28;0,98;2,5;2,3;0,59;6,52;5,05;;2,35;2,01;0,10;0,88;0,69
